,PO_dominant_topic,PO_tag_accounts,Impressions
16009,Hobby,@leaveittomephotography,0.14768971095013714
16010,Hobby,@mainlinefashionista,0.14768971095013714
16011,Hobby,@mainlinefashionista,0.14768971095013714
16012,Hobby,@4_t_winks,8.832807570977918
16013,Hobby,@lash,8.832807570977918
16031,Hobby,@delmarvalousmutt,9.010989010989011
16032,Hobby,@burrogigante,9.010989010989011
16033,Hobby,@clairetuelwaggoner,9.010989010989011
16034,Hobby,@chillhouse,3.4587249354892164
16035,Hobby,@klm,3.4587249354892164
16036,Hobby,@klm,3.4587249354892164
16037,Hobby,@cyndiramirez,3.4587249354892164
16038,Hobby,@lashlamour,0.7327316593691359
16047,Hobby,@LovelyBrideCincinnati,0.2905345338783132
16048,Hobby,@ohthelifeofhannahb,0.2905345338783132
16049,Hobby,@nikulshina,1.289975812953507
16172,Hobby,@allure__bar_lounge,5.294117647058823
16174,Hobby,@therealmeflawsandall,4.211557296767874
16228,Hobby,@kbirem,4.202501592090863
16229,Hobby,@dannynotgranny,3.2967032967032965
16330,Hobby,@fallschurchart,1.9322573312116391
16331,Hobby,@amosphotographyworkshops,1.9322573312116391
16332,Hobby,@pictorlumen,1.9322573312116391
16333,Hobby,@richard,1.9322573312116391
16358,Hobby,@culinarydropout,1.0600940160081311
16359,Hobby,@hardrockhotellv,1.0600940160081311
16360,Hobby,@thejointlv,1.0600940160081311
16361,Hobby,@marchmadness,1.0600940160081311
16450,Hobby,@sarahkatephotographync,3.7157454714352065
16657,Hobby,@stellaryogaspace,11.831275720164609
16658,Hobby,@studioxbushwick,11.831275720164609
16752,Hobby,@vibefamilychiro,2.556237218813906
16753,Hobby,@squidoftheyear,63.68876080691643
16771,Hobby,@deptvetaffairs,2.63671875
17007,Hobby,@sausagedoghotel,12.568306010928962
17078,Hobby,@larissalakeandco,3.3855482566953006
17079,Hobby,@pavowong,0.061323634819082005
17080,Hobby,@pamelawwong,0.061323634819082005
17081,Hobby,@samsungmexico,0.061323634819082005
17082,Hobby,@tytryone,5.121293800539084
17083,Hobby,@charmingcharlie,5.121293800539084
17115,Hobby,@captainsclubhotel,8.61344537815126
17116,Hobby,@captainsclubhotel,8.61344537815126
17117,Hobby,@thewhitechaircompany,8.61344537815126
17118,Hobby,@whitestemhire,8.61344537815126
17269,Hobby,@katerinka_shumkova,0.2949489984023596
17275,Hobby,@ljsweenes,3.753351206434316
17276,Hobby,@guapo_by_nature21,3.753351206434316
17277,Hobby,@erika,3.753351206434316
17278,Hobby,@masehbarb,3.753351206434316
17401,Hobby,@boenyc,2.176642946839682
17641,Hobby,@benefitcosmetics,2.7372262773722627
17642,Hobby,@fahunobagpack,0.32985156679494226
17658,Hobby,@plataalmerken,0.7696536558548653
17668,Hobby,@njpw1972,2.1978772024502358
17669,Hobby,@njpwworld_official,2.1978772024502358
17670,Hobby,@musua,0.6597031335898845
17833,Hobby,@caradelevingne,7.319436808706915
17834,Hobby,@puma,7.319436808706915
17879,Hobby,@rayblk,1.1712800042019014
17880,Hobby,@redbullstudiolondon,1.1712800042019014
17881,Hobby,@eleana_dora,3.523447401774398
18323,Hobby,@kinkys_tshirts,1.7051153460381143
18324,Hobby,@rasgeezygraphix,1.7051153460381143
18325,Hobby,@keith_tshirts,1.7051153460381143
18483,Hobby,@doctorkowj,17.11026615969582
18484,Hobby,@firstchurchjamaica,6.2015503875969
18485,Hobby,@metroiafny,6.2015503875969
18486,Hobby,@nycsanitation,6.2015503875969
18487,Hobby,@nypd,6.2015503875969
18488,Hobby,@firstchurchjamaica,6.2015503875969
18523,Hobby,@oasisdv,15.662650602409638
